hostname,mass_msun,age_gyr,feh,chi2,n_bands,dist_pc,st_met_in,age_flag,chi2_flag,reliable
Kepler-1088,0.9727,8.4632,0.1429,72.9768,10,282.15,0.05,ok,high,False
Kepler-364,1.0,10.0,0.0449,307.6384,10,878.95,-0.031,upper_boundary,high,False
TOI-2295,1.0818,7.7858,0.3388,1.0711,10,125.62,0.316,ok,ok,True
Kepler-989,0.8636,0.0316,0.1429,256.7586,10,487.17,0.01,lower_boundary,high,False
Kepler-1097,0.8364,0.0316,0.0122,509.4603,10,702.27,-0.11,lower_boundary,high,False
Kepler-438,0.6182,0.0374,0.0122,111.6969,10,179.09,0.16,ok,high,False
Kepler-1329,0.7273,0.0316,-0.0531,527.1931,10,600.08,0.02,lower_boundary,high,False
Kepler-1043,0.8909,10.0,0.0122,571.6275,10,886.23,-0.11,upper_boundary,high,False
Kepler-1140,0.8091,0.0316,0.0449,616.1255,10,658.94,-0.08,lower_boundary,high,False
Kepler-780,1.9818,1.2422,0.0776,209.1308,10,2620.33,0.05,ok,high,False
Kepler-1174,1.0273,8.4632,-0.151,357.184,10,1376.55,-0.04,ok,high,False
Kepler-1285,1.1364,6.5893,0.2408,63.1658,10,417.49,0.16,ok,high,False
Kepler-1572,1.0273,10.0,0.1429,324.0987,10,927.72,0.08,upper_boundary,high,False
Kepler-1048,0.8636,0.0316,0.1429,339.2146,10,556.47,0.01,lower_boundary,high,False
Kepler-144,1.0,6.0619,-0.249,1.6403,10,390.75,-0.1848,ok,ok,True
Kepler-1730,0.9727,10.0,0.0776,830.909,10,1429.87,-0.04,upper_boundary,high,False
Kepler-880,1.1909,4.3419,-0.0531,102.0296,10,585.32,0.03,ok,high,False
Kepler-601,0.8091,5.1303,0.0122,3.4137,10,414.7,-0.02,ok,ok,True
K2-383,0.8636,0.0316,0.1102,73.8327,10,201.39,0.187,lower_boundary,high,False
Kepler-1817,0.9182,0.0316,0.3061,637.6934,10,733.0,0.16,lower_boundary,high,False
Kepler-961,0.9455,0.0316,0.1755,288.1691,10,562.24,0.05,lower_boundary,high,False
Kepler-311,0.9727,10.0,0.1102,269.8995,10,760.82,-0.03,upper_boundary,high,False
TOI-1259 A,0.6727,0.0344,-0.5429,1.0491,10,118.53,-0.5,ok,ok,True
Kepler-583,0.9182,10.0,0.2082,476.5768,10,882.64,0.07,upper_boundary,high,False
Kepler-1912,1.0273,0.5863,0.1429,2.0777,10,293.16,0.04,ok,ok,True
Kepler-137,0.8909,0.0316,0.0776,98.158,10,299.77,0.05,lower_boundary,high,False
Kepler-1192,0.9182,10.0,-0.0204,1157.6716,10,1354.54,-0.16,upper_boundary,high,False
Kepler-1654,0.9182,10.0,-0.0204,224.6596,10,564.23,-0.088,upper_boundary,high,False
Kepler-270,1.0273,10.0,0.2408,432.9775,10,944.73,0.15,upper_boundary,high,False
Kepler-653,1.0,9.1996,0.3388,2.0932,10,591.24,0.23,ok,ok,True
Kepler-83,0.5909,0.048,-0.249,345.4493,10,393.8,-0.2,ok,high,False
Kepler-1637,2.4727,0.6928,0.1755,9.394,10,4123.56,0.07,ok,ok,True
Kepler-1863,1.0818,9.1996,0.3388,326.6338,10,867.86,0.21,ok,high,False
Kepler-446,0.1273,0.0522,-0.4449,327.7903,10,95.96,-0.3,ok,high,False
Kepler-1244,1.5455,2.632,0.1755,126.7587,10,999.17,0.05,ok,high,False
Kepler-829,0.9455,10.0,0.1755,646.8242,10,1048.84,0.03,upper_boundary,high,False
Kepler-1946,0.9455,0.0316,0.0776,967.2436,10,1070.59,-0.04,lower_boundary,high,False
Kepler-868,0.9455,10.0,0.0122,897.9746,10,1540.68,-0.08,upper_boundary,high,False
Kepler-1999,0.7,0.0316,-0.1837,637.2402,10,695.44,-0.24,lower_boundary,high,False
KOI-7892,0.9727,10.0,-0.0204,424.0164,10,1050.19,-0.16,upper_boundary,high,False
Kepler-139,0.9727,10.0,0.4367,154.9987,10,390.17,0.35,upper_boundary,high,False
Kepler-380,0.9727,10.0,-0.0204,256.4328,10,797.25,-0.16,upper_boundary,high,False
Kepler-1459,0.8364,0.0316,0.1429,254.761,10,456.37,0.01,lower_boundary,high,False
Kepler-896,1.0545,8.4632,-0.0531,642.6427,10,2426.2,-0.16,ok,high,False
Kepler-615,1.0545,9.1996,0.0776,317.7399,10,1037.42,-0.07,ok,high,False
Kepler-153,0.7818,0.0316,-0.2163,335.855,10,460.96,-0.27,lower_boundary,high,False
Kepler-185,0.7818,0.0316,-0.151,341.5777,10,462.14,-0.14,lower_boundary,high,False
Kepler-128,1.0818,7.1626,-0.0531,37.0643,10,390.76,-0.03,ok,high,False
Kepler-422,1.0273,10.0,0.3714,244.9665,10,704.49,0.23,upper_boundary,high,False
Kepler-1385,1.0818,9.1996,0.3714,172.3605,10,648.33,0.41,ok,high,False
Kepler-1494,0.9727,10.0,0.1429,810.1291,10,1297.51,0.01,upper_boundary,high,False
Kepler-714,1.0818,8.4632,0.1102,754.4995,10,2044.36,0.04,ok,high,False
Kepler-1408,1.1091,7.1626,0.0449,96.4325,10,522.34,0.0,ok,high,False
Kepler-777,0.6182,0.0316,-0.249,375.0997,10,437.89,-0.17,lower_boundary,high,False
TOI-1749,0.5364,9.1996,-0.2816,0.7239,10,99.16,-0.26,ok,ok,True
Kepler-613,0.9182,10.0,0.1102,417.8439,10,837.05,-0.01,upper_boundary,high,False
TOI-2025,1.0273,9.1996,0.0449,22.3593,10,341.59,0.15,ok,high,False
Kepler-1009,0.7,0.0316,-0.0204,321.8627,10,355.75,-0.12,lower_boundary,high,False
Kepler-1789,0.9455,0.0316,0.2408,361.7292,10,608.2,0.12,lower_boundary,high,False
Kepler-1050,0.9455,10.0,0.1429,186.1289,10,487.95,0.03,upper_boundary,high,False
Kepler-511,1.0,9.1996,-0.151,96.3669,10,648.16,-0.2,ok,high,False
Kepler-1278,1.0273,10.0,0.1429,299.5461,10,897.82,0.02,upper_boundary,high,False
Kepler-202,0.7,0.0344,-0.3469,161.4964,10,282.11,-0.21,ok,high,False
Kepler-338,1.0545,7.7858,-0.1184,103.4157,10,543.05,-0.029,ok,high,False
Kepler-658,0.6727,0.0316,-0.1184,368.8354,10,387.09,-0.04,lower_boundary,high,False
Kepler-1240,1.0,10.0,0.1755,484.2067,10,832.69,0.04,upper_boundary,high,False
Kepler-271,0.8909,0.0316,-0.0531,144.3677,10,417.04,-0.13,lower_boundary,high,False
Kepler-549,0.8909,0.0316,0.0776,437.7772,10,630.24,-0.03,lower_boundary,high,False
K2-379,0.7818,0.0316,0.0449,61.6929,10,182.83,-0.045,lower_boundary,high,False
Kepler-298,0.7,0.0316,-0.2816,366.3673,10,525.39,-0.21,lower_boundary,high,False
Kepler-1639,0.9727,10.0,0.0776,667.7704,10,1072.76,-0.03,upper_boundary,high,False
Kepler-1188,1.0273,10.0,0.0776,702.824,10,1586.83,0.0,upper_boundary,high,False
Kepler-1040,0.9182,10.0,0.1429,192.411,10,469.9,0.01,upper_boundary,high,False
Kepler-1157,0.7818,0.0316,0.1429,212.0635,10,339.46,0.05,lower_boundary,high,False
Kepler-892,0.7273,0.0316,-0.151,627.0943,10,583.59,-0.04,lower_boundary,high,False
Kepler-1919,0.9182,0.0316,-0.0204,965.8258,10,1199.56,-0.16,lower_boundary,high,False
TOI-4994,0.9455,10.0,0.3061,71.3933,10,331.04,0.165,upper_boundary,high,False
Kepler-303,0.9727,10.0,-0.4449,111.9305,10,209.2,-0.4136,upper_boundary,high,False
Kepler-410 A,1.1091,6.0619,0.0122,0.7429,10,146.81,0.01,ok,ok,True
Kepler-1083,0.8364,0.0316,0.0776,595.2814,10,879.22,-0.02,lower_boundary,high,False
Kepler-765,0.9727,10.0,0.1429,494.7228,10,1063.56,0.04,upper_boundary,high,False
Kepler-363,1.0545,10.0,0.5347,186.5752,10,748.25,0.3965,upper_boundary,high,False
Kepler-299,0.9455,10.0,0.2408,566.8659,10,1077.12,0.12,upper_boundary,high,False
Kepler-297,0.8909,9.1996,0.0122,377.0163,10,681.82,-0.11,ok,high,False
Kepler-1458,0.8909,0.0316,0.0449,296.8362,10,543.14,0.02,lower_boundary,high,False
Kepler-62,0.7273,0.0316,-0.3469,274.7344,10,298.78,-0.37,lower_boundary,high,False
Kepler-237,0.8636,0.0316,0.2735,419.7978,10,645.07,0.22,lower_boundary,high,False
Kepler-453,0.9455,0.0316,0.2082,179.2442,10,438.92,0.09,lower_boundary,high,False
Kepler-693,0.8364,0.0316,0.0122,1097.8892,10,1129.99,-0.1,lower_boundary,high,False
Kepler-101,1.0818,9.1996,0.3061,245.6423,10,900.48,0.33,ok,high,False
Kepler-421,0.8364,0.0316,-0.1184,136.4097,10,341.51,-0.25,lower_boundary,high,False
Kepler-546,1.0545,10.0,0.2735,395.9687,10,1042.64,0.14,upper_boundary,high,False
K2-202,0.9455,0.0316,0.4041,296.1203,10,296.43,0.27,lower_boundary,high,False
Kepler-1230,0.9727,10.0,0.1429,744.7312,10,1345.6,0.01,upper_boundary,high,False
Kepler-1162,0.8909,0.0316,0.1102,549.5391,10,914.0,-0.03,lower_boundary,high,False
KELT-8,1.0273,10.0,0.4041,12.1261,10,196.2,0.27,upper_boundary,high,False
Kepler-704,0.9727,10.0,0.2082,781.9502,10,1236.38,0.09,upper_boundary,high,False
Kepler-1388,0.5909,0.0316,-0.1184,538.5604,10,453.39,0.02,lower_boundary,high,False
Kepler-530,0.9182,0.0316,-0.0204,188.8115,10,459.36,-0.08,lower_boundary,high,False
Kepler-1540,0.7,0.048,0.0122,292.0742,10,242.93,0.1,ok,high,False
Kepler-1538,0.9182,10.0,0.1429,630.504,10,1108.65,0.02,upper_boundary,high,False
Kepler-172,0.9727,10.0,0.5347,550.6275,10,830.36,0.39,upper_boundary,high,False
Kepler-1709,0.9455,10.0,0.0449,51.6181,10,272.77,-0.04,upper_boundary,high,False
Kepler-1855,0.4,0.0316,0.0776,151.1794,10,187.41,0.07,lower_boundary,high,False
Kepler-1998,0.9182,10.0,0.2082,76.8649,10,338.9,0.06,upper_boundary,high,False
K2-380,0.9727,9.1996,0.0776,63.5926,10,249.24,-0.049,ok,high,False
Kepler-1443,1.1636,6.0619,0.0776,148.2191,10,639.78,0.0,ok,high,False
Kepler-1394,1.3545,3.11,-0.0531,57.8428,10,616.76,0.06,ok,high,False
Kepler-1017,0.9182,0.0316,0.1429,283.7925,10,542.72,0.04,lower_boundary,high,False
Kepler-876,0.8636,0.0316,0.0449,666.554,10,788.89,-0.03,lower_boundary,high,False
Kepler-580,0.6455,0.0441,-0.1837,343.0727,10,324.1,-0.06,ok,high,False
Kepler-847,0.8636,0.0316,0.2735,280.1724,10,517.19,0.15,lower_boundary,high,False
Kepler-569,0.9727,0.0316,0.1429,379.676,10,641.63,0.01,lower_boundary,high,False
Kepler-1667,0.9182,9.1996,-0.1184,232.6217,10,612.23,-0.2603,ok,high,False
Kepler-1721,0.8636,0.0316,0.0776,418.2378,10,631.94,-0.04,lower_boundary,high,False
Kepler-1361,0.8364,0.0344,0.0776,209.054,10,385.58,0.0,ok,high,False
Kepler-835,1.0273,10.0,0.2082,930.1425,10,2006.36,0.08,upper_boundary,high,False
Kepler-1566,0.8364,0.0316,0.0122,339.7032,10,466.54,-0.07,lower_boundary,high,False
Kepler-1018,0.9182,9.1996,0.0776,583.9969,10,966.51,-0.05,ok,high,False
Kepler-1026,0.7545,0.0316,-0.1184,292.2752,10,350.84,-0.02,lower_boundary,high,False
Kepler-1651,0.4545,0.0522,-0.249,3.9677,10,66.16,-0.16,ok,ok,True
Kepler-715,0.9727,10.0,0.1429,585.0207,10,1291.67,0.02,upper_boundary,high,False
Kepler-661,0.7,0.0316,-0.151,465.6124,10,539.0,-0.05,lower_boundary,high,False
Kepler-1019,0.6727,0.0616,0.0122,57.9999,10,193.76,0.01,ok,high,False
Kepler-732,0.4545,0.0374,-0.151,144.8551,10,172.29,-0.01,ok,high,False
Kepler-617,0.5091,0.0441,-0.1837,82.2087,10,173.81,-0.07,ok,high,False
Kepler-1355,0.8909,0.0316,0.0776,622.5464,10,902.83,-0.04,lower_boundary,high,False
Kepler-1339,0.9727,10.0,0.1429,69.7304,10,345.7,0.01,upper_boundary,high,False
Kepler-1823,1.0273,9.1996,0.2082,189.3144,10,720.95,0.06,ok,high,False
Kepler-1547,1.0,10.0,0.1755,324.5359,10,679.2,0.04,upper_boundary,high,False
Kepler-1457,0.9727,10.0,0.0776,355.9205,10,870.24,-0.05,upper_boundary,high,False
Kepler-1541,0.8636,0.0316,0.0122,240.0391,10,413.92,-0.04,lower_boundary,high,False
Kepler-1509,1.0818,8.4632,0.1102,727.715,10,2005.11,0.03,ok,high,False
Kepler-1675,1.0,9.1996,0.3714,220.2985,10,637.53,0.2537,ok,high,False
Kepler-600,0.8636,0.0316,0.0122,377.249,10,614.48,-0.09,lower_boundary,high,False
Kepler-1033,0.9455,10.0,0.2082,930.4348,10,1538.31,0.06,upper_boundary,high,False
Kepler-697,0.9182,10.0,0.1102,954.5036,10,1204.09,-0.01,upper_boundary,high,False
Kepler-742,0.7818,0.0316,0.1429,517.5982,10,490.01,0.07,lower_boundary,high,False
Kepler-236,0.5909,0.0344,-0.1837,212.8897,10,290.65,-0.05,ok,high,False
Kepler-1253,0.9727,10.0,-0.0857,147.5465,10,511.23,-0.14,upper_boundary,high,False
Kepler-1062,0.7818,0.0316,0.2408,357.5593,10,390.98,0.11,lower_boundary,high,False
Kepler-648,0.9455,10.0,0.3388,268.1465,10,637.27,0.21,upper_boundary,high,False
Kepler-1310,0.9182,0.0316,0.0776,289.9574,10,559.94,-0.07,lower_boundary,high,False
Kepler-853,1.0545,7.7858,-0.0531,143.2869,10,570.52,0.07,ok,high,False
Kepler-1407,1.0,10.0,0.1755,593.1639,10,1306.59,0.05,upper_boundary,high,False
Kepler-725,0.9182,0.0316,0.2082,443.1647,10,759.28,0.14,lower_boundary,high,False
Kepler-301,1.0,0.0316,0.3061,372.8677,10,711.78,0.187,lower_boundary,high,False
Kepler-1499,0.8364,0.0344,0.1102,139.22,10,305.71,-0.01,ok,high,False
Kepler-1933,0.9727,0.0316,0.2082,145.0065,10,327.08,0.1,lower_boundary,high,False
Kepler-158,0.6727,0.0316,-0.3796,295.3497,10,315.28,-0.3,lower_boundary,high,False
Kepler-1338,1.0,9.1996,0.1429,271.5445,10,718.03,0.0,ok,high,False
Kepler-1627,0.9182,0.0316,0.0449,101.5296,10,329.3,-0.1,lower_boundary,high,False
Kepler-37,0.7818,0.0344,-0.3796,1.2541,10,63.93,-0.25,ok,ok,True
Kepler-523,0.8636,7.7858,0.1102,60.8388,10,253.65,-0.03,ok,high,False
Kepler-971,0.8909,0.0316,0.0122,153.513,10,350.16,-0.06,lower_boundary,high,False
Kepler-1179,0.8364,0.0344,0.0776,224.7195,10,415.68,-0.03,ok,high,False
Kepler-1136,0.7,0.0316,-0.1184,364.2074,10,486.34,0.03,lower_boundary,high,False
Kepler-1760,1.0545,9.1996,0.0776,279.1735,10,1363.33,0.08,ok,high,False
Kepler-1761,0.5909,0.0522,-0.0531,91.4093,10,216.84,0.07,ok,high,False
Kepler-1045,0.9182,0.0316,0.1102,677.44,10,979.78,-0.03,lower_boundary,high,False
Kepler-1747,1.0,0.0316,0.3388,1030.5592,10,1262.34,0.21,lower_boundary,high,False
Kepler-1539,0.8636,0.0316,0.1102,522.6314,10,747.76,-0.01,lower_boundary,high,False
Kepler-1454,0.9182,0.0316,0.1102,498.9819,10,790.65,-0.02,lower_boundary,high,False
Kepler-841,0.8909,0.0316,0.0449,818.177,10,1043.97,-0.09,lower_boundary,high,False
Kepler-588,1.0,10.0,0.1429,501.975,10,1222.01,0.0,upper_boundary,high,False
Kepler-943,1.0545,9.1996,0.0776,729.3855,10,2240.95,-0.07,ok,high,False
Kepler-1303,0.9182,10.0,0.1429,468.744,10,862.65,0.04,upper_boundary,high,False
HAT-P-37,0.9182,0.0344,0.1429,162.786,10,385.4,0.03,ok,high,False
Kepler-920,0.9455,0.0316,0.1429,750.4366,10,942.39,0.0,lower_boundary,high,False
Kepler-1818,0.9727,10.0,0.0449,517.2482,10,983.75,-0.08,upper_boundary,high,False
Kepler-1995,0.8636,0.0316,0.4694,489.8233,10,582.76,0.48,lower_boundary,high,False
Kepler-1195,0.8091,0.0316,-0.1184,827.5576,10,932.9,-0.25,lower_boundary,high,False
Kepler-1726,0.8636,0.0344,0.0776,280.8352,10,391.96,0.0,ok,high,False
Kepler-484,0.9182,0.0316,-0.0204,234.3069,10,377.53,-0.1,lower_boundary,high,False
HATS-28,0.9455,0.0316,0.1102,414.3165,10,520.64,0.01,lower_boundary,high,False
Kepler-200,0.9182,10.0,0.1429,363.9583,10,653.5,-0.006,upper_boundary,high,False
Kepler-1298,1.4636,3.11,0.2408,59.8411,10,534.55,0.13,ok,high,False
Kepler-992,0.7545,0.0316,-0.1837,110.5959,10,259.83,-0.04,lower_boundary,high,False
Kepler-721,0.8636,0.0316,0.0776,832.1086,10,884.16,-0.01,lower_boundary,high,False
KOI-351,1.0273,9.1996,0.2408,266.0474,10,839.22,0.098,ok,high,False
Qatar-10,1.0,10.0,0.1102,110.6549,10,550.76,0.016,upper_boundary,high,False
Kepler-1393,0.9727,10.0,-0.0204,319.4066,10,674.45,-0.09,upper_boundary,high,False
Kepler-1656,0.9455,8.4632,0.1102,8.5945,10,186.98,0.19,ok,ok,True
Kepler-1074,0.5909,0.0406,-0.1837,249.7654,10,247.86,-0.06,ok,high,False
Kepler-622,0.6727,0.0316,-0.1837,158.0847,10,283.46,-0.09,lower_boundary,high,False
Kepler-95,1.0545,9.1996,0.4041,44.6136,10,450.97,0.3,ok,high,False
Kepler-1791,1.3818,3.3805,0.0776,194.5039,10,1330.53,-0.06,ok,high,False
Kepler-1025,1.0,10.0,0.1102,259.4899,10,801.69,-0.03,upper_boundary,high,False
Kepler-170,0.9455,10.0,0.5347,454.8992,10,731.93,0.39,upper_boundary,high,False
Kepler-1476,0.9182,0.0316,0.1102,52.1838,10,1011.51,0.06,lower_boundary,high,False
KELT-10,1.0273,7.1626,0.2082,7.3487,10,188.36,0.09,ok,ok,True
Kepler-465,1.0,9.1996,0.0122,156.0064,10,544.34,0.09,ok,high,False
Kepler-1370,1.0545,9.1996,0.1102,366.8409,10,1003.83,0.05,ok,high,False
Kepler-441,0.9727,10.0,-0.4449,34.2575,10,267.62,-0.57,upper_boundary,high,False
Kepler-823,1.0273,10.0,0.2082,543.7076,10,1331.86,0.06,upper_boundary,high,False
Kepler-1265,0.7273,0.0316,-0.1837,492.8866,10,583.7,-0.1,lower_boundary,high,False
Kepler-1274,1.3,3.9944,0.0776,63.7993,10,604.73,0.11,ok,high,False
Kepler-1242,0.8091,0.0316,0.0449,562.101,10,667.73,-0.05,lower_boundary,high,False
Kepler-995,0.8636,0.0316,0.0776,595.0603,10,607.58,-0.07,lower_boundary,high,False
Kepler-921,0.9182,9.1996,0.0122,511.085,10,926.12,-0.12,ok,high,False
Kepler-506,1.1636,2.4214,0.1429,0.3634,10,230.15,0.09,ok,ok,True
Kepler-558,0.8636,0.0316,0.0449,485.8758,10,674.68,-0.06,lower_boundary,high,False
Kepler-1328,1.0,10.0,0.1429,405.0174,10,803.22,0.0,upper_boundary,high,False
Kepler-282,0.9455,9.1996,-0.0531,752.0768,10,1294.79,-0.2,ok,high,False
Kepler-735,0.8636,0.0316,0.2082,644.6297,10,700.85,0.07,lower_boundary,high,False
Kepler-1719,1.0273,9.1996,-0.0531,235.3627,10,878.35,0.04,ok,high,False
Kepler-922,0.9455,0.0316,0.0776,347.2713,10,538.41,-0.05,lower_boundary,high,False
Kepler-134,0.8909,10.0,-0.151,67.0794,10,335.02,-0.2067,upper_boundary,high,False
Kepler-1853,0.8636,0.0316,0.3061,450.0303,10,559.96,0.16,lower_boundary,high,False
Kepler-214,1.0818,7.7858,0.0122,337.2031,10,1210.36,-0.02,ok,high,False
Kepler-1498,1.0,10.0,0.1102,653.476,10,1277.77,-0.01,upper_boundary,high,False
Kepler-408,1.0545,5.5767,-0.0531,0.2751,10,89.01,-0.2,ok,ok,True
Kepler-647,1.0,10.0,-0.0204,372.3384,10,1069.53,-0.14,upper_boundary,high,False
Kepler-388,0.8909,0.0316,0.1429,378.9777,10,608.93,0.0,lower_boundary,high,False
Kepler-723,1.0,10.0,0.1429,897.0037,10,1315.73,0.0,upper_boundary,high,False
Kepler-1335,0.8091,0.0316,0.0449,413.9722,10,630.52,-0.07,lower_boundary,high,False
Kepler-1751,0.8909,10.0,-0.1184,648.7356,10,1222.79,-0.26,upper_boundary,high,False
Kepler-826,0.9727,10.0,-0.0531,301.6228,10,754.38,-0.12,upper_boundary,high,False
Kepler-1614,0.8909,0.0316,-0.0204,788.9001,10,1182.1,-0.17,lower_boundary,high,False
Kepler-1235,0.9455,0.0316,0.1429,386.51,10,531.78,0.01,lower_boundary,high,False
Kepler-1292,0.9455,10.0,0.2082,963.0717,10,1392.96,0.08,upper_boundary,high,False
Kepler-814,1.1636,6.0619,0.0449,543.813,10,1881.16,0.01,ok,high,False
Kepler-638,1.1091,7.7858,0.1102,225.5561,10,969.71,0.04,ok,high,False
Kepler-504,0.2909,0.0316,-0.4122,114.5154,10,99.05,-0.31,lower_boundary,high,False
Kepler-1414,0.8364,0.0316,0.0449,438.2567,10,564.39,-0.02,lower_boundary,high,False
Kepler-26,0.5909,9.1996,-0.151,4.4366,10,336.98,-0.13,ok,ok,True
Kepler-893,0.9727,10.0,0.1102,838.4573,10,1299.81,-0.03,upper_boundary,high,False
Kepler-196,0.8636,0.0316,0.0776,306.4462,10,450.87,-0.06,lower_boundary,high,False
Kepler-1702,0.8091,0.0316,-0.1184,814.4595,10,871.97,-0.24,lower_boundary,high,False
Kepler-1093,1.0545,9.1996,0.1102,301.7244,10,1051.31,-0.01,ok,high,False
K2-107,1.0807,8.4632,0.1119,292.4692,10,660.78,0.14,ok,high,False
Kepler-1712,0.5636,0.067,-0.1184,112.4067,10,155.7,0.02,ok,high,False
Kepler-1190,0.7,0.0522,-0.0531,205.1444,10,344.04,-0.02,ok,high,False
Kepler-974,0.5091,0.0522,-0.1184,52.8179,10,132.95,0.0,ok,high,False
Kepler-1325,0.9455,0.0316,0.1102,551.1459,10,958.46,0.01,lower_boundary,high,False
Kepler-1991,0.9455,9.1996,0.3061,481.8157,10,860.09,0.16,ok,high,False
Kepler-513,0.9455,10.0,0.1102,157.0567,10,458.89,-0.01,upper_boundary,high,False
Kepler-864,1.0545,10.0,0.2408,953.3517,10,2061.54,0.36,upper_boundary,high,False
Kepler-1366,0.6455,0.067,0.0449,0.4722,6,458.95,-0.02,ok,ok,True
Kepler-1805,0.5909,0.0616,-0.0204,129.8821,10,219.06,0.1,ok,high,False
HATS-29,0.9727,9.1996,0.3061,76.7481,10,350.05,0.16,ok,high,False
Kepler-983,2.0909,1.1428,0.2408,306.2039,10,3558.01,0.12,ok,high,False
Kepler-243,0.9182,0.0316,0.4041,417.0122,10,679.57,0.26,lower_boundary,high,False
Kepler-1526,0.7273,0.0316,-0.0531,441.2103,10,544.44,-0.01,lower_boundary,high,False
Kepler-1014,0.8636,0.0316,0.0122,440.5859,10,617.97,-0.06,lower_boundary,high,False
Kepler-1214,0.8909,0.0316,0.1755,626.4736,10,737.36,0.05,lower_boundary,high,False
Kepler-1531,1.0,10.0,0.1102,204.1649,10,657.63,-0.03,upper_boundary,high,False
Kepler-1415,0.9182,0.0316,0.2082,692.2908,10,1013.45,0.12,lower_boundary,high,False
Kepler-1661,0.8091,0.0316,-0.0204,358.3141,10,404.21,-0.12,lower_boundary,high,False
Kepler-55,0.7273,0.0316,-0.0531,491.2605,10,563.08,-0.01,lower_boundary,high,False
Kepler-1254,0.8091,0.0316,0.0449,436.9249,10,630.33,-0.1,lower_boundary,high,False
Kepler-674,0.6182,0.0316,-0.3796,297.0523,10,334.72,-0.27,lower_boundary,high,False
Kepler-381,1.1636,3.6747,-0.151,0.6472,10,266.93,-0.2016,ok,ok,True
Kepler-127,1.1636,5.5767,0.3388,77.3675,10,348.72,0.2142,ok,high,False
Kepler-1130,0.9182,0.0316,0.0776,96.0787,10,252.54,-0.06,lower_boundary,high,False
Kepler-686,0.9727,10.0,0.0776,1064.3207,10,1460.72,-0.07,upper_boundary,high,False
Kepler-1814,0.8636,0.0316,0.3388,614.9233,10,695.12,0.2,lower_boundary,high,False
Kepler-1272,1.0273,10.0,0.2082,453.1697,10,1165.93,0.06,upper_boundary,high,False
Kepler-815,1.1909,5.5767,-0.0204,1.6386,10,1224.7,-0.03,ok,ok,True
Kepler-1261,0.8364,0.0316,0.1102,593.1507,10,744.45,0.03,lower_boundary,high,False
Kepler-43,1.0545,10.0,0.4694,337.0782,10,989.95,0.33,upper_boundary,high,False
Kepler-837,0.8909,0.0316,-0.0531,652.2297,10,896.01,-0.18,lower_boundary,high,False
Kepler-1996,0.8091,0.0316,0.2082,345.0057,10,443.46,0.08,lower_boundary,high,False
Kepler-447,0.8909,8.4632,0.1755,55.9987,10,265.09,0.07,ok,high,False
Kepler-1304,1.0273,9.1996,-0.0857,655.9226,10,2165.5,-0.05,ok,high,False
Kepler-30,0.9455,0.0316,0.3061,676.5227,10,873.35,0.18,lower_boundary,high,False
Kepler-205,0.6182,10.0,-0.1184,40.7339,10,158.87,-0.1254,upper_boundary,high,False
Kepler-1849,0.7273,0.0316,-0.1837,520.1213,10,635.46,-0.1,lower_boundary,high,False
Kepler-1223,0.8364,0.0316,0.1429,449.7418,10,463.32,0.04,lower_boundary,high,False
Kepler-878,0.9455,0.0316,0.1102,403.8258,10,778.51,-0.03,lower_boundary,high,False
Kepler-129,1.0818,8.4632,0.1755,52.7313,10,408.73,0.29,ok,high,False
Kepler-1482,0.9182,9.1996,0.0776,284.5123,10,549.69,-0.04,ok,high,False
Kepler-1444,0.9455,10.0,0.2082,85.6809,10,320.15,0.06,upper_boundary,high,False
Kepler-1932,0.9182,0.0316,0.2735,596.0074,10,706.96,0.14,lower_boundary,high,False
Kepler-295,1.1364,7.1626,0.1102,338.6994,10,1662.17,-0.03,ok,high,False
Kepler-1440,1.0273,10.0,0.1429,324.1112,10,1082.63,0.04,upper_boundary,high,False
Kepler-204,1.0,4.3419,0.1102,3.8682,10,680.23,0.07,ok,ok,True
Kepler-1635,0.9455,0.0316,0.2082,824.0086,10,1096.66,0.06,lower_boundary,high,False
Kepler-440,0.6455,0.0316,-0.151,188.5427,10,301.68,-0.3,lower_boundary,high,False
Kepler-1429,1.0,10.0,0.1755,516.1023,10,1243.48,0.04,upper_boundary,high,False
Kepler-442,0.6455,0.0316,-0.4122,342.6227,10,362.47,-0.37,lower_boundary,high,False
Kepler-952,0.9455,10.0,0.1429,103.1976,10,1248.46,0.06,upper_boundary,high,False
Kepler-1067,0.9455,0.0316,0.1102,372.2858,10,654.0,0.03,lower_boundary,high,False
Kepler-736,0.8909,0.0316,0.1429,897.4068,10,989.64,0.03,lower_boundary,high,False
Kepler-1258,0.9455,10.0,0.0776,257.6143,10,702.89,-0.07,upper_boundary,high,False
Kepler-1604,0.8364,0.0316,0.1429,447.0876,10,539.14,0.02,lower_boundary,high,False
Kepler-350,1.0273,10.0,0.1429,279.6456,10,976.42,0.041,upper_boundary,high,False
Kepler-811,1.0273,10.0,0.1755,382.3536,10,981.48,0.05,upper_boundary,high,False
Kepler-838,0.9182,9.1996,0.0776,121.6993,10,1143.81,-0.06,ok,high,False
Kepler-211,0.8636,0.0344,0.1429,216.9981,10,305.57,0.151,ok,high,False
Kepler-1644,0.9727,10.0,0.0122,346.5661,10,918.65,-0.1,upper_boundary,high,False
Kepler-907,1.3,3.3805,-0.1837,25.2606,10,610.86,-0.15,ok,high,False
